--dataset cifar --device cuda:0 --load /gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/4 --method retrain --excluded_class 4
[rank: 0] Seed set to 42
wandb: Currently logged in as: mingyulu (data_att). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.16.1
wandb: Run data is saved locally in /mmfs1/home/mingyulu/data_attribution/wandb/run-20231209_164736-irdl58rd
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run ancient-plasma-119
wandb: ⭐️ View project at https://wandb.ai/data_att/Data%20Shapley%20for%20Diffusion
wandb: 🚀 View run at https://wandb.ai/data_att/Data%20Shapley%20for%20Diffusion/runs/irdl58rd
Running main_new.py with arguments
	load=/gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/4
	init=False
	dataset=cifar
	log_freq=20
	excluded_class=4
	method=retrain
	opt_seed=42
	device=cuda:0
	outdir=/gscratch/aims/diffusion-attr/results_ming
	db=None
	exp_name=None
	resume=False
	lr_scheduler=constant
	lr_warmup_steps=0
	adam_beta1=0.9
	adam_beta2=0.999
	adam_weight_decay=0.0
	adam_epsilon=1e-08
	ema_inv_gamma=1.0
	ema_power=0.75
	ema_max_decay=0.9999
	num_inference_steps=100
	num_train_steps=1000
Files already downloaded and verified
Files already downloaded and verified
Loading pruned/pretrained model from /gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/4
Epoch[1/800], Step[20/352], steps_time: 9.265, loss: 0.02729, gradient norms: 0.05790, parameters norms: 253.25461, lr: 0.000100
Epoch[3/800], Step[20/352], steps_time: 5.356, loss: 0.02935, gradient norms: 0.03070, parameters norms: 253.58691, lr: 0.000100
Epoch[3/800], Step[40/352], steps_time: 5.156, loss: 0.03075, gradient norms: 0.05207, parameters norms: 253.59595, lr: 0.000100
Epoch[3/800], Step[60/352], steps_time: 5.299, loss: 0.02773, gradient norms: 0.02133, parameters norms: 253.60477, lr: 0.000100
Epoch[3/800], Step[80/352], steps_time: 5.158, loss: 0.02475, gradient norms: 0.08398, parameters norms: 253.61287, lr: 0.000100
Epoch[3/800], Step[100/352], steps_time: 5.158, loss: 0.02870, gradient norms: 0.07661, parameters norms: 253.62094, lr: 0.000100
Epoch[3/800], Step[120/352], steps_time: 5.159, loss: 0.02694, gradient norms: 0.04976, parameters norms: 253.62990, lr: 0.000100
Epoch[3/800], Step[140/352], steps_time: 5.154, loss: 0.02114, gradient norms: 0.07010, parameters norms: 253.63834, lr: 0.000100
Epoch[3/800], Step[160/352], steps_time: 5.155, loss: 0.03093, gradient norms: 0.06245, parameters norms: 253.64748, lr: 0.000100
Epoch[3/800], Step[180/352], steps_time: 5.154, loss: 0.03191, gradient norms: 0.04950, parameters norms: 253.65547, lr: 0.000100
Epoch[3/800], Step[200/352], steps_time: 5.159, loss: 0.03148, gradient norms: 0.04661, parameters norms: 253.66360, lr: 0.000100
Epoch[3/800], Step[220/352], steps_time: 5.157, loss: 0.02499, gradient norms: 0.03649, parameters norms: 253.67075, lr: 0.000100
